,Date,CS-Aaa-3MO,CS-Aa-3MO,CS-A-3MO,CS-Baa-3MO,CS-Agg-3MO,CS-Aaa-1YR,CS-Aaa-1YR.1,CS-Aa-1YR,CS-Baa-1YR,CS-Agg-1YR,CS-Aaa-5YR,CS-Aa-5YR,CS-A-5YR,CS-Baa-5YR,CS-Agg-5YR,3MO-TY,1YR-TY,5YR-TY
122,31 days 00:00:00.000000000,-1.9140000000000006,0.17900000000000027,0.13999999999999968,0.0990000000000002,-0.4730000000000003,-1.8140000000000005,0.2789999999999999,0.23999999999999932,0.19899999999999984,-0.3729999999999998,-1.6440000000000001,0.4490000000000003,0.41000000000000014,0.3689999999999998,-0.20299999999999985,-0.05000000000000002,-0.15000000000000002,-0.32000000000000006
123,30 days 00:00:00.000000000,0.30600000000000005,-0.4300000000000006,-0.6109999999999998,-0.8990000000000009,0.06700000000000017,0.3160000000000003,-0.41999999999999993,-0.601,-0.8890000000000011,0.07699999999999996,-0.11399999999999988,-0.8500000000000001,-1.0309999999999997,-1.319,-0.3530000000000002,-0.06999999999999998,-0.07999999999999996,0.3500000000000001
124,31 days 00:00:00.000000000,-0.23499999999999943,-0.5079999999999991,-0.6110000000000007,-0.8229999999999995,0.020999999999999908,-0.2150000000000003,-0.48799999999999955,-0.5910000000000002,-0.8029999999999999,0.040999999999999925,-0.5549999999999997,-0.8280000000000003,-0.9310000000000005,-1.1429999999999998,-0.2989999999999997,0.0,-0.020000000000000018,0.31999999999999984
125,30 days 00:00:00.000000000,-0.1800000000000006,-0.27500000000000036,-0.34299999999999997,-0.5679999999999996,-0.01200000000000001,-0.21999999999999975,-0.3150000000000004,-0.383,-0.6079999999999997,-0.052000000000000046,-0.3300000000000003,-0.4249999999999998,-0.4929999999999999,-0.7180000000000009,-0.16200000000000014,0.04999999999999999,0.09000000000000008,0.20000000000000018
126,31 days 00:00:00.000000000,-0.19699999999999962,-0.5020000000000002,-0.5919999999999996,-0.6799999999999997,-0.2290000000000001,-0.12700000000000022,-0.43199999999999994,-0.5219999999999994,-0.6100000000000003,-0.1589999999999998,-0.19699999999999984,-0.502,-0.5920000000000001,-0.6799999999999997,-0.22899999999999987,-0.010000000000000009,-0.08000000000000007,-0.010000000000000231
127,31 days 00:00:00.000000000,-0.137,-0.3799999999999999,-0.2140000000000004,-0.36300000000000043,-0.11399999999999988,-0.11699999999999999,-0.3599999999999999,-0.19399999999999995,-0.34299999999999997,-0.0940000000000003,-0.027000000000000135,-0.27,-0.10400000000000009,-0.25299999999999967,-0.0040000000000000036,-0.03,-0.04999999999999999,-0.13999999999999968
128,30 days 00:00:00.000000000,-0.129,0.06099999999999994,-0.19899999999999984,-0.2610000000000001,-0.18199999999999994,-0.10899999999999999,0.08099999999999996,-0.17900000000000027,-0.24099999999999966,-0.16199999999999992,-0.05899999999999994,0.131,-0.129,-0.19100000000000028,-0.1120000000000001,-0.009999999999999981,-0.02999999999999997,-0.08000000000000007
129,31 days 00:00:00.000000000,0.137,-0.0019999999999997797,0.004000000000000448,-0.004999999999999893,0.028000000000000025,0.07699999999999996,-0.06200000000000028,-0.05600000000000005,-0.06500000000000039,-0.03200000000000003,0.04699999999999993,-0.09200000000000008,-0.08599999999999985,-0.09499999999999975,-0.062000000000000055,-0.09000000000000001,-0.030000000000000027,0.0
130,30 days 00:00:00.000000000,-0.29200000000000026,-0.2450000000000001,-0.2190000000000003,-0.29300000000000015,-0.347,-0.18199999999999994,-0.1349999999999998,-0.10899999999999999,-0.18299999999999983,-0.2370000000000001,0.018000000000000016,0.06500000000000017,0.09100000000000019,0.016999999999999904,-0.03699999999999992,0.009999999999999995,-0.09999999999999998,-0.30000000000000027
131,31 days 00:00:00.000000000,0.375,0.33999999999999986,0.23899999999999988,0.12400000000000055,0.5339999999999998,0.17500000000000027,0.14000000000000012,0.0389999999999997,-0.07599999999999962,0.3340000000000001,-0.30499999999999994,-0.3400000000000001,-0.4410000000000003,-0.556,-0.14600000000000002,0.0,0.19999999999999996,0.6800000000000002
132,31 days 00:00:00.000000000,-0.2610000000000001,-0.2250000000000001,-0.2240000000000002,-0.3980000000000006,-0.3290000000000002,-0.07100000000000017,-0.03500000000000014,-0.03399999999999981,-0.20800000000000018,-0.1389999999999998,0.10899999999999999,0.14500000000000002,0.1459999999999999,-0.028000000000000025,0.041000000000000036,0.020000000000000004,-0.16999999999999998,-0.3500000000000001
133,28 days 00:00:00.000000000,-0.08699999999999974,-0.055999999999999606,-0.030999999999999694,-0.04099999999999948,-0.06899999999999995,-0.05699999999999994,-0.026000000000000245,-0.0009999999999994458,-0.01100000000000012,-0.039000000000000146,0.0029999999999998916,0.03400000000000003,0.05900000000000016,0.04899999999999993,0.020999999999999908,0.05,0.020000000000000018,-0.040000000000000036
134,31 days 00:00:00.000000000,0.06999999999999984,-0.01200000000000001,-0.043999999999999595,0.019999999999999574,0.0860000000000003,0.009999999999999787,-0.07199999999999962,-0.10400000000000054,-0.040000000000000036,0.026000000000000245,-0.1499999999999999,-0.23199999999999998,-0.264,-0.19999999999999973,-0.1339999999999999,0.03,0.08999999999999997,0.25
